GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A009GWV9	prmA	enables	GO:0008276	protein methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004498	1310608	InterPro		F
UniProtKB	A0A009GWV9	prmA	enables	GO:0008276	protein methyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000001435	1310608	UniProt		F
UniProtKB	A0A009GWV9	prmA	enables	GO:0008276	protein methyltransferase activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000431015	1310608	TreeGrafter		F
UniProtKB	A0A009GWV9	prmA	enables	GO:0042054	histone methyltransferase activity	ECO:0007322	IEA	GO_REF:0000116	RHEA:54192	1310608	RHEA		F
UniProtKB	A0A009GWV9	prmA	involved_in	GO:0006338	chromatin remodeling	ECO:0000366	IEA	GO_REF:0000108	GO:0042054	1310608	GOC		P
UniProtKB	A0A009GWV9	prmA	involved_in	GO:0006479	protein methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004498	1310608	InterPro		P
UniProtKB	A0A009GWV9	prmA	involved_in	GO:0032259	methylation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	1310608	UniProt		P
UniProtKB	A0A009GWV9	prmA	located_in	GO:0005737	cytoplasm	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	1310608	UniProt		C
UniProtKB	A0A009GWV9	prmA	located_in	GO:0005737	cytoplasm	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	1310608	UniProt		C
UniProtKB	A0A009GWV9	prmA	located_in	GO:0005737	cytoplasm	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000001435	1310608	UniProt		C
UniProtKB	A0A009GWV9	prmA	located_in	GO:0005829	cytosol	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000431015	1310608	TreeGrafter		C
UniProtKB	A0A009GWV9	prmA	located_in	GO:0005840	ribosome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0689	1310608	UniProt		C
UniProtKB	A0A009GWX1	rplI	enables	GO:0003735	structural constituent of ribosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000244|InterPro:IPR020594	1310608	InterPro		F
UniProtKB	A0A009GWX1	rplI	enables	GO:0019843	rRNA binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0699	1310608	UniProt		F
UniProtKB	A0A009GWX1	rplI	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000103193	1310608	UniProt		F
UniProtKB	A0A009GWX1	rplI	involved_in	GO:0006412	translation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000244|InterPro:IPR020594	1310608	InterPro		P
UniProtKB	A0A009GWX1	rplI	involved_in	GO:0006412	translation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000103193	1310608	UniProt		P
UniProtKB	A0A009GWX1	rplI	located_in	GO:0005840	ribosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000244|InterPro:IPR020594	1310608	InterPro		C
UniProtKB	A0A009GWX1	rplI	located_in	GO:0005840	ribosome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0689	1310608	UniProt		C
UniProtKB	A0A009GWX1	rplI	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001849289	1310608	TreeGrafter		C
UniProtKB	A0A009GWX1	rplI	part_of	GO:1990904	ribonucleoprotein complex	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0687	1310608	UniProt		C
UniProtKB	A0A009GWX5	J507_3489	involved_in	GO:0006355	regulation of DNA-templated transcription	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020518	1310608	InterPro		P
UniProtKB	A0A009GWX8	cyoC	enables	GO:0004129	cytochrome-c oxidase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000298|InterPro:IPR013833	1310608	InterPro		F
UniProtKB	A0A009GWX8	cyoC	enables	GO:0004129	cytochrome-c oxidase activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000150053	1310608	TreeGrafter		F
UniProtKB	A0A009GWX8	cyoC	enables	GO:0009486	cytochrome bo3 ubiquinol oxidase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR014206	1310608	InterPro		F
UniProtKB	A0A009GWX8	cyoC	enables	GO:0009486	cytochrome bo3 ubiquinol oxidase activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000150053	1310608	TreeGrafter		F
UniProtKB	A0A009GWX8	cyoC	enables	GO:0016491	oxidoreductase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310608	UniProt		F
UniProtKB	A0A009GWX8	cyoC	involved_in	GO:0015990	electron transport coupled proton transport	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000150053	1310608	TreeGrafter		P
UniProtKB	A0A009GWX8	cyoC	involved_in	GO:0019646	aerobic electron transport chain	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR014206|InterPro:IPR024791	1310608	InterPro		P
UniProtKB	A0A009GWX8	cyoC	involved_in	GO:0019646	aerobic electron transport chain	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000150053	1310608	TreeGrafter		P
UniProtKB	A0A009GWX8	cyoC	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	1310608	UniProt		C
UniProtKB	A0A009GWX8	cyoC	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	1310608	UniProt		C
UniProtKB	A0A009GWX8	cyoC	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000298|InterPro:IPR013833|InterPro:IPR024791|InterPro:IPR035973	1310608	InterPro		C
UniProtKB	A0A009GWX8	cyoC	part_of	GO:0009319	cytochrome o ubiquinol oxidase complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000150053	1310608	TreeGrafter		C
UniProtKB	A0A009GWY0	J507_3494	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000847	1310608	InterPro		F
UniProtKB	A0A009GWY0	J507_3494	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002411087	1310608	TreeGrafter		F
UniProtKB	A0A009GWY0	J507_3494	involved_in	GO:0006355	regulation of DNA-templated transcription	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000847	1310608	InterPro		P
UniProtKB	A0A009GWY0	J507_3494	involved_in	GO:0006355	regulation of DNA-templated transcription	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002411087	1310608	TreeGrafter		P
UniProtKB	A0A009GWY0	J507_3494	part_of	GO:0032993	protein-DNA complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002411087	1310608	TreeGrafter		C
UniProtKB	A0A009GWY4	J507_3208	enables	GO:0000166	nucleotide binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0547	1310608	UniProt		F
UniProtKB	A0A009GWY4	J507_3208	enables	GO:0004674	protein serine/threonine kinase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0723	1310608	UniProt		F
UniProtKB	A0A009GWY4	J507_3208	enables	GO:0004674	protein serine/threonine kinase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000100579	1310608	UniProt		F
UniProtKB	A0A009GWY4	J507_3208	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005177	1310608	InterPro		F
UniProtKB	A0A009GWY4	J507_3208	enables	GO:0016772	transferase activity, transferring phosphorus-containing groups	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005177	1310608	InterPro		F
UniProtKB	A0A009GWY4	J507_3208	enables	GO:0016776	phosphotransferase activity, phosphate group as acceptor	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000100579	1310608	UniProt		F
UniProtKB	A0A009GWY4	J507_3208	enables	GO:0043531	ADP binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000100579	1310608	UniProt		F
UniProtKB	A0A009GWY4	J507_3208	involved_in	GO:0006468	protein phosphorylation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000100579	1310608	UniProt		P
UniProtKB	A0A009GWY4	J507_3208	involved_in	GO:0006470	protein dephosphorylation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000100579	1310608	UniProt		P
UniProtKB	A0A009GWY4	J507_3208	involved_in	GO:0016310	phosphorylation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	1310608	UniProt		P
UniProtKB	A0A009GWZ3	J507_3509	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001207	1310608	InterPro		F
UniProtKB	A0A009GWZ3	J507_3509	enables	GO:0003677	DNA binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0238	1310608	UniProt		F
UniProtKB	A0A009GWZ3	J507_3509	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001029781	1310608	UniProt		F
UniProtKB	A0A009GWZ3	J507_3509	enables	GO:0004803	transposase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001207	1310608	InterPro		F
UniProtKB	A0A009GWZ3	J507_3509	enables	GO:0004803	transposase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001029781	1310608	UniProt		F
UniProtKB	A0A009GWZ3	J507_3509	involved_in	GO:0006310	DNA recombination	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0233	1310608	UniProt		P
UniProtKB	A0A009GWZ3	J507_3509	involved_in	GO:0006313	DNA transposition	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001207	1310608	InterPro		P
UniProtKB	A0A009GWZ3	J507_3509	involved_in	GO:0006313	DNA transposition	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001029781	1310608	UniProt		P
UniProtKB	A0A009GWZ3	J507_3509	involved_in	GO:0032196	transposition	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0815	1310608	UniProt		P
UniProtKB	A0A009GXA3	J507_3465	enables	GO:0005384	manganese ion transmembrane transporter activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000917417	1310608	TreeGrafter		F
UniProtKB	A0A009GXA3	J507_3465	enables	GO:0015086	cadmium ion transmembrane transporter activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000917417	1310608	TreeGrafter		F
UniProtKB	A0A009GXA3	J507_3465	enables	GO:0046873	metal ion transmembrane transporter activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001046	1310608	InterPro		F
UniProtKB	A0A009GXA3	J507_3465	involved_in	GO:0030001	metal ion transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001046	1310608	InterPro		P
UniProtKB	A0A009GXA3	J507_3465	involved_in	GO:0070574	cadmium ion transmembrane transport	ECO:0000366	IEA	GO_REF:0000108	GO:0015086	1310608	GOC		P
UniProtKB	A0A009GXA3	J507_3465	involved_in	GO:0071421	manganese ion transmembrane transport	ECO:0000366	IEA	GO_REF:0000108	GO:0005384	1310608	GOC		P
UniProtKB	A0A009GXA3	J507_3465	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001046	1310608	InterPro		C
UniProtKB	A0A009GXA3	J507_3465	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	1310608	UniProt		C
UniProtKB	A0A009GXA7	J507_3470	enables	GO:0005247	voltage-gated chloride channel activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001807	1310608	InterPro		F
UniProtKB	A0A009GXA7	J507_3470	enables	GO:0005254	chloride channel activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0869	1310608	UniProt		F
UniProtKB	A0A009GXA7	J507_3470	involved_in	GO:0006821	chloride transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001807	1310608	InterPro		P
UniProtKB	A0A009GXA7	J507_3470	involved_in	GO:0006821	chloride transport	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0869	1310608	UniProt		P
UniProtKB	A0A009GXA7	J507_3470	involved_in	GO:0034220	monoatomic ion transmembrane transport	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0407	1310608	UniProt		P
UniProtKB	A0A009GXA7	J507_3470	involved_in	GO:0055085	transmembrane transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001807	1310608	InterPro		P
UniProtKB	A0A009GXA7	J507_3470	involved_in	GO:1902476	chloride transmembrane transport	ECO:0000366	IEA	GO_REF:0000108	GO:0005247	1310608	GOC		P
UniProtKB	A0A009GXA7	J507_3470	involved_in	GO:1902476	chloride transmembrane transport	ECO:0000366	IEA	GO_REF:0000108	GO:0005254	1310608	GOC		P
UniProtKB	A0A009GXA7	J507_3470	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001807	1310608	InterPro		C
UniProtKB	A0A009GXA7	J507_3470	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	1310608	UniProt		C
UniProtKB	A0A009GXA7	J507_3470	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	1310608	UniProt		C
UniProtKB	A0A009GXA7	J507_3470	part_of	GO:0034707	chloride channel complex	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0869	1310608	UniProt		C
UniProtKB	A0A009GXG3	J507_3116	enables	GO:0015221	lipopolysaccharide transmembrane transporter activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026265	1310608	InterPro		F
UniProtKB	A0A009GXG3	J507_3116	enables	GO:0017089	glycolipid transfer activity	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002444741	1310608	TreeGrafter		F
